route_id,stop_name
1765,Nebántsvirág utca
2765,Nebántsvirág utca
4700,Nefelejcs utca / Damjanich utca
4780,Nefelejcs utca / Damjanich utca
4780,Nefelejcs utca / István utca
4740,Nefelejcs utca / István utca
4794,Nefelejcs utca / István utca
0131,Németh-villa
0880,Németh-villa
1130,Németh-villa
0130,Németh-villa
1120,Németvölgyi út
1050,Németvölgyi út
1020,Németvölgyi út
1150,Népfürdő utca / Árpád híd
4794,Népfürdő utca / Árpád híd
0340,Népfürdő utca / Árpád híd
0260,Népfürdő utca / Árpád híd
3010,Népfürdő utca / Árpád híd
0150,Népfürdő utca / Árpád híd
3410,Népfürdő utca / Árpád híd
3170,Népfürdő utca / Árpád híd
8110,Népfürdő utca / Árpád híd
1060,Népfürdő utca / Árpád híd
3014,Népfürdő utca / Árpád híd
3410,Népliget
5301,Népliget
3014,Népliget
MP53,Népliget
3010,Népliget
1540,Neszmélyi út
1530,Neszmélyi út
4740,Nezsider park
4741,Nezsider park
2120,Nógrádi utca
0210,Nógrádi utca
0211,Nógrádi utca
2120,Normafa
0211,Normafa
0211,"Normafa, Gyermekvasút"
2120,"Normafa, Gyermekvasút"
0210,"Normafa, Gyermekvasút"
2170,Noszlopy utca
1170,Noszlopy utca
4740,Nyár utca
0880,Nyár utca
0881,Nyár utca
1730,Nyár utca
1720,Nyár utca
2140,Nyéki Imre Uszoda
1140,Nyéki Imre Uszoda
2130,Nyéki Imre Uszoda
1015,Nyél utca
1500,Nyél utca
1012,Nyél utca
0650,Nyereg út
0651,Nyereg út
1300,Nyírpalota út
2310,Nyírpalota út
2770,Nyírpalota út
2620,Nyomdász utca
0975,Nyomdász utca
1620,Nyomdász utca
1970,Nyomdász utca
1970,Nyomdok utca
1620,Nyomdok utca
0975,Nyomdok utca
2620,Nyomdok utca
3060,Nyugati pályaudvar
4734,Nyugati pályaudvar
1910,Nyugati pályaudvar
MP538,Nyugati pályaudvar
4728,Nyugati pályaudvar
MP53,Nyugati pályaudvar
2910,Nyugati pályaudvar
3040,Nyugati pályaudvar
0910,Nyugati pályaudvar
0260,Nyugati pályaudvar
4724,Nyugati pályaudvar
0090,Nyugati pályaudvar
0050,Nyúl utca
3561,Nyúl utca
3170,Nyúl utca
0570,Nyúl utca
3592,Nyúl utca
3590,Nyúl utca
3598,Nyúl utca
1550,Nyúl utca
1560,Nyúl utca
3560,Nyúl utca
35618,Nyúl utca
3610,Nyúl utca
0910,Nyúl utca
2845,Obszervatórium
1840,Obszervatórium
1090,"Óbuda, Bogdáni út"
1110,"Óbuda, Bogdáni út"
0090,"Óbuda, Bogdáni út"
1180,"Óbuda, Bogdáni út"
1600,Óbudai autóbuszgarázs
2180,Óbudai autóbuszgarázs
1180,Óbudai autóbuszgarázs
3410,Óbudai rendelőintézet
2370,Óbudai rendelőintézet
2600,Óbudai rendelőintézet
3014,Óbudai rendelőintézet
1600,Óbudai rendelőintézet
3170,Óbudai rendelőintézet
3010,Óbudai rendelőintézet
2180,Óbudai rendelőintézet
1370,Óbudai rendelőintézet
2180,Óbudai temető
2600,Óbudai temető
1180,Óbudai temető
1600,Óbudai temető
1220,Óceán-árok utca
0300,Óceán-árok utca
3148,Óceán-árok utca
3140,Óceán-árok utca
0660,Ócsai úti felüljáró
0662,Ócsai úti felüljáró
0665,Ócsai úti felüljáró
1950,Óhegy park
0950,Óhegy park
3060,Oktogon
5100,Oktogon
3040,Oktogon
1050,Oktogon
2502,Olajfa utca
1500,Olajfa utca
2500,Olajfa utca
2511,Olajfa utca
2510,Olajfa utca
1620,Olcsva utca
2620,Olcsva utca
0975,Olcsva utca
1970,Olcsva utca
2440,Olga utca
0440,Olga utca
1520,Olt utca
2825,Olt utca
1820,Olt utca
4800,Ond vezér park
4808,Ond vezér park
4810,Ond vezér park
4808,Ond vezér útja / Szentmihályi út
4800,Ond vezér útja / Szentmihályi út
4810,Ond vezér útja / Szentmihályi út
3620,Ónodi utca
3428,Ónodi utca
3030,Ónodi utca
3370,Ónodi utca
3281,Ónodi utca
2620,Ónodi utca
3621,Ónodi utca
3280,Ónodi utca
1621,Ónodi utca
1620,Ónodi utca
1850,Ónodi utca
0050,Opál utca
2240,Opál utca
1050,Opera
5100,Opera
2120,Óra út
0211,Óra út
0210,Óra út
2180,Orbán Balázs út
1600,Orbán Balázs út
2600,Orbán Balázs út
0090,Orczy tér
4838,Orczy tér
4830,Orczy tér
2175,Orczy tér
3280,Orczy tér
4724,Orczy tér
4728,Orczy tér
3281,Orczy tér
3024,Orczy tér
3240,Orczy tér
3620,Orczy tér
3040,Orczy tér
3370,Orczy tér
4724,Orczy út
4830,Orczy út
4728,Orczy út
4838,Orczy út
0211,Ordas út
0210,Ordas út
2120,Ordas út
1980,Orgoványi utca
0980,Orgoványi utca
0985,Orgoványi utca
1620,Orion
2620,Orion
1611,Orion
1621,Orion
1610,Orion
2910,Orló utca
0910,Orló utca
0975,Oroszvár utca
2025,Oroszvár utca
1615,Oroszvár utca
1610,Oroszvár utca
3028,"Országház, látogatóközpont"
3020,"Országház, látogatóközpont"
3024,"Országház, látogatóközpont"
0221,Országos Korányi Intézet
0220,Országos Korányi Intézet
2220,Országos Korányi Intézet
0530,Orvosi rendelő
1695,Orvosi rendelő
1750,Ostoros út 40.
1740,Ostoros út 40.
1740,Ostoros út 61.
1750,Ostoros út 61.
1610,Óvónő utca
1620,Óvónő utca
1695,Óvónő utca
2025,Óvónő utca
2620,Óvónő utca
1615,Óvónő utca
3371,Őrház
3370,Őrház
2511,Őrmezei út
2510,Őrmezei út
2500,Őrmezei út
2502,Őrmezei út
1530,Őrmezei út
1500,Őrmezei út
4801,Őrnagy utca
1950,Őrnagy utca
4808,Őrnagy utca
1300,Őrnagy utca
4800,Őrnagy utca
0950,Őrnagy utca
2640,Örökzöld utca
1640,Örökzöld utca
0640,Örökzöld utca
0641,Örökzöld utca
1740,Örs vezér tere
0310,Örs vezér tere
4800,Örs vezér tere
2770,Örs vezér tere
1615,Örs vezér tere
1440,Örs vezér tere
3030,Örs vezér tere
0855,Örs vezér tere
4810,Örs vezér tere
3428,Örs vezér tere
1765,Örs vezér tere
6130,Örs vezér tere
2310,Örs vezér tere
4820,Örs vezér tere
1611,Örs vezér tere
0450,Örs vezér tere
2440,Örs vezér tere
0440,Örs vezér tere
0975,Örs vezér tere
3620,Örs vezér tere
6100,Örs vezér tere
1310,Örs vezér tere
6150,Örs vezér tere
1695,Örs vezér tere
0850,Örs vezér tere
4808,Örs vezér tere
0670,Örs vezér tere
2765,Örs vezér tere
1610,Örs vezér tere
3621,Örs vezér tere
1685,Örs vezér tere
0320,Örs vezér tere
2615,Örs vezér tere
0100,Örs vezér tere
0380,Ősz utca
2380,Ősz utca
2802,Ősz utca
1200,Ősz utca
3370,Ősz utca
3030,Ősz utca
3520,Ősz utca
2790,Ősz utca
2800,Ősz utca
1210,Ősz utca
2792,Ősz utca
0250,Ősz utca
0205,Ősz utca
3510,Ősz utca
1500,Őszibarack utca
1720,Őszibarack utca
1400,Őszibarack utca
1402,Őszibarack utca
2300,Ötvenhatosok tere
4750,Ötvenhatosok tere
0301,Ötvenhatosok tere
4758,Ötvenhatosok tere
4794,Ötvenhatosok tere
0300,Ötvenhatosok tere
4740,Ötvenhatosok tere
4740,Ötvenhatosok tere (István utca)
4794,Ötvenhatosok tere (István utca)
3621,Öv utca
3620,Öv utca
0050,Öv utca
3698,Öv utca
3690,Öv utca
1240,Öv utca
1250,Öv utca
4778,Öv utca / Egressy út
4770,Öv utca / Egressy út
4770,Öv utca /ogyoródi út
4778,Öv utca /ogyoródi út
0211,Őzike köz
0210,Őzike köz
2120,Őzike köz
2234,Pacsirta utca
0130,Pacsirta utca
1230,Pacsirta utca
1231,Pacsirta utca
1120,Pagony utca
1100,Pagony utca
2961,Pajtás utca
2960,Pajtás utca
0651,Pál-völgyi cseppkőbarlang
0650,Pál-völgyi cseppkőbarlang
0920,Pálya utca
0921,Pálya utca
1310,Pálya utca
2310,Pálya utca
0310,Pálya utca
1300,Pálya utca
4741,Pándorfalu utca
4740,Pándorfalu utca
0550,Pannónia út
1940,Pannónia út
0540,Pannónia út
1480,Pannónia út
0990,Pannónia út
1990,Pannónia út
1942,Pannónia út
0320,Pap Károly utca
1200,Pap Károly utca
1460,Papír utca
0450,Papír utca
0460,Papír utca
0350,Papírgyár
1480,Papírgyár
0360,Papírgyár
1510,Papírgyár
0290,Pasaréti tér
0050,Pasaréti tér
0910,Pasaréti út
2910,Pasaréti út
0960,Páskomliget utca
1961,Páskomliget utca
2961,Páskomliget utca
2960,Páskomliget utca
1960,Páskomliget utca
1400,Patkó utca
2400,Patkó utca
1401,Patkó utca
2870,Patkó utca
0405,Patkó utca
0400,Patkó utca
0944,Paula utca
0895,Paula utca
0945,Paula utca
2945,Paula utca
2944,Paula utca
0550,Paula utca
1620,Péceli út
2620,Péceli út
2810,Péceli utca
1810,Péceli utca
1600,Perényi út
2600,Perényi út
0230,Pesterzsébet felső
6200,Pesterzsébet felső
2234,Pesterzsébet felső
0662,Pesterzsébet felső
6210,Pesterzsébet felső
0660,Pesterzsébet felső
6230,Pesterzsébet felső
1190,Pesterzsébet vasútállomás
0660,Pesterzsébet vasútállomás
0662,Pesterzsébet vasútállomás
1510,Pesterzsébet vasútállomás
1660,Pesterzsébet vasútállomás
1231,"Pesterzsébet, Ady Endre tér"
1230,"Pesterzsébet, Ady Endre tér"
2234,"Pesterzsébet, Ady Endre tér"
0230,"Pesterzsébet, Ady Endre tér"
0230,"Pesterzsébet, Baross utca"
1480,"Pesterzsébet, Baross utca"
1510,"Pesterzsébet, Baross utca"
2234,"Pesterzsébet, Baross utca"
0665,"Pesterzsébet, Baross utca"
0360,"Pesterzsébet, Baross utca"
1660,"Pesterzsébet, Baross utca"
0350,"Pesterzsébet, Baross utca"
1190,"Pesterzsébet, Baross utca"
0662,"Pesterzsébet, városközpont"
0660,"Pesterzsébet, városközpont"
1190,"Pesterzsébet, városközpont"
1480,"Pesterzsébet, városközpont"
0665,"Pesterzsébet, városközpont"
1660,"Pesterzsébet, városközpont"
2234,"Pesterzsébet, városközpont"
0350,"Pesterzsébet, városközpont"
0230,"Pesterzsébet, városközpont"
0235,"Pesterzsébet, városközpont"
1620,Pesti út
0670,Pesti út
1970,Pesti út
2620,Pesti út
0550,Pestszentimre felső vasútállomás
2944,Pestszentimre felső vasútállomás
0844,Pestszentimre felső vasútállomás
0845,Pestszentimre felső vasútállomás
0895,Pestszentimre felső vasútállomás
2945,Pestszentimre felső vasútállomás
0540,Pestszentimre felső vasútállomás
2544,Pestszentimre vasútáll. (Nagykőrösi út)
2945,Pestszentimre vasútáll. (Nagykőrösi út)
0944,Pestszentimre vasútáll. (Nagykőrösi út)
0540,Pestszentimre vasútáll. (Nagykőrösi út)
0550,Pestszentimre vasútáll. (Nagykőrösi út)
2944,Pestszentimre vasútáll. (Nagykőrösi út)
0844,Pestszentimre vasútáll. (Nagykőrösi út)
0845,Pestszentimre vasútáll. (Nagykőrösi út)
0895,Pestszentimre vasútáll. (Nagykőrösi út)
0945,Pestszentimre vasútáll. (Nagykőrösi út)
1660,Pestszentimre vasútállomás (Dózsa Gy.u.)
0540,Pestszentimre vasútállomás (Dózsa Gy.u.)
2544,Pestszentimre vasútállomás (Nemes utca)
1660,Pestszentimre vasútállomás (Nemes utca)
0844,Pestszentimre vasútállomás (Nemes utca)
0845,Pestszentimre vasútállomás (Nemes utca)
1840,"Pestszentimre, Benjámin utca"
2845,"Pestszentimre, Benjámin utca"
1660,"Pestszentimre, Ültetvény utca"
0540,"Pestszentimre, Ültetvény utca"
0980,Pestszentlőrinc vasútállomás (átjáró)
2005,Pestszentlőrinc vasútállomás (átjáró)
2170,Pestszentlőrinc vasútállomás (átjáró)
0985,Pestszentlőrinc vasútállomás (átjáró)
2175,Pestszentlőrinc vasútállomás (átjáró)
2361,"Pestszentlőrinc, Béke tér"
3500,"Pestszentlőrinc, Béke tér"
2360,"Pestszentlőrinc, Béke tér"
2660,"Pestszentlőrinc, Béke tér"
1935,"Pestszentlőrinc, Béke tér"
1660,"Pestszentlőrinc, Béke tér"
3508,"Pestszentlőrinc, Béke tér"
1935,"Pestszentlőrinc, sorompó"
2360,"Pestszentlőrinc, sorompó"
2175,"Pestszentlőrinc, Szarvas csárda tér"
1830,"Pestszentlőrinc, Szarvas csárda tér"
2170,"Pestszentlőrinc, Szarvas csárda tér"
2360,"Pestszentlőrinc, Szarvas csárda tér"
2361,"Pestszentlőrinc, Szarvas csárda tér"
4768,Péterfy Sándor utca
4760,Péterfy Sándor utca
4794,Péterfy Sándor utca
4734,Péterfy Sándor utca
2845,Péterhalmi út
1840,Péterhalmi út
1530,Péterhegyi út (Menyecske utca)
2500,Péterhegyi út (Menyecske utca)
2502,Péterhegyi út (Menyecske utca)
1540,Péterhegyi út (Menyecske utca)
2511,Péterhegyi út (Menyecske utca)
2510,Péterhegyi út (Menyecske utca)
1500,Péterhegyi út (Menyecske utca)
1500,Péterhegyi út / Neszmélyi út
1540,Péterhegyi út / Neszmélyi út
1530,Péterhegyi út / Neszmélyi út
0460,Péterke utca
0310,Péterke utca
1460,Péterke utca
1750,Péterke utca
0211,Pethényi út
2120,Pethényi út
0210,Pethényi út
0300,Petneházy utca
2300,Petneházy utca
0301,Petneházy utca
1560,Pető Intézet
1550,Pető Intézet
3610,Pető Intézet (Villányi út)
3170,Pető Intézet (Villányi út)
1540,"Petőfi híd, budai hídfő"
2120,"Petőfi híd, budai hídfő"
3040,"Petőfi híd, budai hídfő"
3060,"Petőfi híd, budai hídfő"
1530,"Petőfi híd, budai hídfő"
1335,Petőfi Sándor utca (Kastélymúzeum)
0330,Petőfi Sándor utca (Kastélymúzeum)
1150,Petőfi tér
0150,Petőfi tér
2765,Petőfi tér
0078,Petőfi tér
1765,Petőfi tér
2640,Pilisvörösvári utca
1640,Pilisvörösvári utca
5200,Pillangó utca
4801,Pillangó utca
0100,Pillangó utca
1300,Pillangó utca
4800,Pillangó utca
4808,Pillangó utca
0460,Pilóta utca
0450,Pilóta utca
1460,Pilóta utca
1990,Pincér utca
1942,Pincér utca
1940,Pincér utca
1110,Pitypang utca
0290,Pitypang utca
2411,Plébánia utca
2410,Plébánia utca
2510,Plébánia utca
2511,Plébánia utca
0660,Polimer
0665,Polimer
0662,Polimer
1950,Pongrácz úti lakótelep
0950,Pongrácz úti lakótelep
3371,Pongrácz úti lakótelep
3370,Pongrácz úti lakótelep
3428,Pongrátz Gergely tér
3620,Pongrátz Gergely tér
3030,Pongrátz Gergely tér
3621,Pongrátz Gergely tér
4801,Pongrátz Gergely tér
4808,Pongrátz Gergely tér
4800,Pongrátz Gergely tér
0320,Pongrátz Gergely tér
1300,Pongrátz Gergely tér
1400,Poprádi út
0870,Poprádi út
1401,Poprádi út
0880,Poprádi út
0881,Poprádi út
4778,Posta Járműtelep
4770,Posta Járműtelep
2960,Pozsony utca
2961,Pozsony utca
2250,Pozsony utca
1240,Pozsony utca
0960,Pozsony utca
2310,Pöltenberg Ernő utca
2240,Pöltenberg Ernő utca
MP53,Pöttyös utca
5301,Pöttyös utca
1950,Puskás Ferenc Stadion
4750,Puskás Ferenc Stadion
0950,Puskás Ferenc Stadion
4758,Puskás Ferenc Stadion
4778,Puskás Ferenc Stadion
4801,Puskás Ferenc Stadion
1300,Puskás Ferenc Stadion
3410,Puskás Ferenc Stadion
3014,Puskás Ferenc Stadion
4770,Puskás Ferenc Stadion
5200,Puskás Ferenc Stadion
4808,Puskás Ferenc Stadion
3010,Puskás Ferenc Stadion
4800,Puskás Ferenc Stadion
1140,Puskás Tivadar utca
2140,Puskás Tivadar utca
1530,Puskás Tivadar utca
2130,Puskás Tivadar utca
0070,Puskás Tivadar utca
0110,Pusztaszeri körönd
1110,Pusztaszeri körönd
2910,Pusztaszeri körönd
0910,Pusztaszeri körönd
2910,Pusztaszeri út
0910,Pusztaszeri út
0290,Pusztaszeri út 25.
1110,Pusztaszeri út 25.
1935,Rába utca
2361,Rába utca
2660,Rába utca
2360,Rába utca
1150,Ráday utca
4838,Ráday utca
0150,Ráday utca
4830,Ráday utca
1250,Rädda Barnen utca
0250,Rädda Barnen utca
0550,Radnó utca
0540,Radnó utca
1150,Radnótiiklós utca
4758,Radnótiiklós utca
4750,Radnótiiklós utca
4760,Radnótiiklós utca
4768,Radnótiiklós utca
0150,Radnótiiklós utca
0985,Rákóczi Ferenc utca
1980,Rákóczi Ferenc utca
0944,Rákóczi Ferenc utca
0945,Rákóczi Ferenc utca
0980,Rákóczi Ferenc utca
2945,Rákóczi Ferenc utca
0550,Rákóczi Ferenc utca
2944,Rákóczi Ferenc utca
3060,Rákóczi tér
3040,Rákóczi tér
5400,Rákóczi tér
1510,Rákóczi tér
1300,Rákóczi út
1310,Rákóczi út
1015,Rákóczi út
1140,Rákóczi út
0921,Rákóczi út
2770,Rákóczi út
1012,Rákóczi út
0920,Rákóczi út
0310,Rákóczi út
2802,Rákóczi utca
0540,Rákóczi utca
0550,Rákóczi utca
2792,Rákóczi utca
0250,Rákos út
1250,Rákos út
0960,Rákos úti szakrendelő
0250,Rákos úti szakrendelő
1240,Rákos úti szakrendelő
2240,Rákos úti szakrendelő
2961,Rákos úti szakrendelő
0050,Rákos úti szakrendelő
2960,Rákos úti szakrendelő
1611,Rákos vasútállomás
2620,Rákos vasútállomás
1621,Rákos vasútállomás
1610,Rákos vasútállomás
1685,Rákos vasútállomás
1620,Rákos vasútállomás
0980,Rákoscsaba-Újtelep vasútállomás
2970,Rákoscsaba-Újtelep vasútállomás
1765,Rákoscsaba-Újtelep vasútállomás
2765,"Rákoscsaba-Újtelep, Naplás út"
1980,"Rákoscsaba-Újtelep, Naplás út"
1980,"Rákoscsaba-Újtelep, Tóalmás utca"
1765,"Rákoscsaba-Újtelep, Tóalmás utca"
2980,Rákoscsaba vasútállomás
1765,Rákoscsaba vasútállomás
1980,Rákoscsaba vasútállomás
0980,Rákoscsaba vasútállomás
2690,Rákoscsaba vasútállomás
6100,Rákosfalva
6150,Rákosfalva
0440,Rákosfalva
0450,Rákosfalva
6130,Rákosfalva
0670,Rákosfalva
0985,Rákoshegy vasútállomás
0460,Rákoshegy vasútállomás
1685,Rákoshegy vasútállomás
1980,Rákoshegy vasútállomás
0980,Rákoshegy vasútállomás
0920,Rákosi út
0921,Rákosi út
1440,Rákosi út
2770,Rákosi út
2615,"Rákoskeresztúr, városközpont"
0460,"Rákoskeresztúr, városközpont"
1615,"Rákoskeresztúr, városközpont"
1980,"Rákoskeresztúr, városközpont"
1620,"Rákoskeresztúr, városközpont"
0975,"Rákoskeresztúr, városközpont"
1610,"Rákoskeresztúr, városközpont"
1695,"Rákoskeresztúr, városközpont"
1621,"Rákoskeresztúr, városközpont"
2025,"Rákoskeresztúr, városközpont"
1950,"Rákoskeresztúr, városközpont"
2620,"Rákoskeresztúr, városközpont"
1461,Rákosliget vasútállomás
0980,Rákosliget vasútállomás
1765,Rákosliget vasútállomás
1460,Rákosliget vasútállomás
1980,Rákosliget vasútállomás
2765,Rákosliget vasútállomás
4778,Rákosmezei tér
4770,Rákosmezei tér
1210,Rákospalota-Újpest vasútállomás
0960,Rákospalota-Újpest vasútállomás
2700,Rákospalota-Újpest vasútállomás
3148,Rákospalota-Újpest vasútállomás
3120,Rákospalota-Újpest vasútállomás
3140,Rákospalota-Újpest vasútállomás
1240,"Rákospalota, Bogáncs utca"
2240,"Rákospalota, Bogáncs utca"
1700,"Rákospalota, Csömöri-patak"
2700,"Rákospalota, Csömöri-patak"
1700,"Rákospalota, Kossuth utca"
1041,"Rákospalota, Kossuth utca"
2310,"Rákospalota, Kossuth utca"
2700,"Rákospalota, Kossuth utca"
2240,"Rákospalota, Kossuth utca"
2040,"Rákospalota, Kossuth utca"
1250,"Rákospalota, Kossuth utca"
1040,"Rákospalota, Kossuth utca"
3120,"Rákospalota, Kossuth utca"
0050,"Rákospalota, Kossuth utca"
1250,"Rákospalota, Székely Elek út"
2700,"Rákospalota, Székely Elek út"
1700,"Rákospalota, Székely Elek út"
2250,"Rákospalota, Székely Elek út"
3698,"Rákospalota,ÁV-telep"
3690,"Rákospalota,ÁV-telep"
3620,"Rákospalota,ÁV-telep"
3621,"Rákospalota,ÁV-telep"
1300,Rákospalotai határút
2770,Rákospalotai határút
1310,Rákospalotai határút
0078,Rákospalotai határút
1750,Rákospalotai határút
2310,Rákospalotai határút
0460,Rákospalotai határút
2240,Rákospalotai köztemető
1960,Rákospalotai köztemető
1300,Rákospalotai köztemető
2310,Rákospalotai köztemető
1961,Rákospalotai köztemető
2250,Rákospatak utca
3621,Rákospatak utca
3690,Rákospatak utca
3698,Rákospatak utca
3620,Rákospatak utca
0050,Rákospatak utca
0250,Rákospatak utca
0070,Rákospatak utca / Csömöri út
2770,Rákospatak utca / Csömöri út
0920,Rákosszentmihály vasútállomás
0921,Rákosszentmihály vasútállomás
0078,"Rákosszentmihály, Csömöri út"
1440,"Rákosszentmihály, Csömöri út"
1110,Raktár utca
1340,Raktár utca
1180,Raktár utca
0090,Raktár utca
0340,Raktár utca
1060,Raktár utca
1090,Raktár utca
0920,Raktárak
0921,Raktárak
1880,Raktárbázis
1885,Raktárbázis
1730,Raktárváros
1720,Raktárváros
1400,Raktárváros
1402,Raktárváros
4780,Reformáció park
4700,Reformáció park
1615,Regélő utca
2025,Regélő utca
2620,Regélő utca
1610,Regélő utca
1620,Regélő utca
2845,Regény utca
1840,Regény utca
1830,Regény utca
2825,Regény utca
2361,Regény utca
0930,Regény utca
1820,Regény utca
2175,Regény utca
2360,Regény utca
1821,Regény utca
1980,Regény utca
0931,Regény utca
2500,Regényes utca
2502,Regényes utca
2310,Régi Fóti út
1961,Régi Fóti út
1960,Régi Fóti út
1240,Régi Fóti út
2240,Régi Fóti út
2250,Régi Fóti út
1410,Régi vám
1870,Régi vám
0085,Regős köz
1390,Regős köz
1085,Regős köz
1540,Regős utca
1530,Regős utca
1120,Reiner Frigyes park
2300,Reiner Frigyes park
1100,Reiner Frigyes park
0070,Reiner Frigyes park
0300,Reiner Frigyes park
1335,Reiner Frigyes park
0301,Reiner Frigyes park
0050,Reiner Frigyes park
1550,Rendelőintézet
1560,Rendelőintézet
0870,Repülőgépes Szolgálat
2870,Repülőgépes Szolgálat
1870,Repülőgépes Szolgálat
0110,Rét utca
1110,Rét utca
1041,Rév utca
2040,Rév utca
1040,Rév utca
1611,Rézvirág utca
0680,Rézvirág utca
2615,Rézvirág utca
2620,Rézvirág utca
2025,Rézvirág utca
1610,Rézvirág utca
1620,Rézvirág utca
1615,Rézvirág utca
1950,Rézvirág utca
1621,Rézvirág utca
1310,Rigó utca
2310,Rigó utca
4724,Rippl-Rónai utca
4728,Rippl-Rónai utca
2300,Rokolya utca
0300,Rokolya utca
3170,Rokolya utca
3410,Rokolya utca
3148,Rokolya utca
3010,Rokolya utca
3014,Rokolya utca
0301,Rokolya utca
3140,Rokolya utca
0340,Római tér
1340,Római tér
1060,Római tér
1340,Rómaifürdő
6470,Rómaifürdő
6400,Rómaifürdő
0340,Rómaifürdő
2910,Rómer Flóris utca
1910,Rómer Flóris utca
0910,Rómer Flóris utca
4741,Róna park
4740,Róna park
4770,Róna utca
4801,Róna utca
4808,Róna utca
1300,Róna utca
4800,Róna utca
4778,Róna utca
4734,Rottenbiller utca / István utca
4760,Rottenbiller utca / István utca
4794,Rottenbiller utca / István utca
4740,Rottenbiller utca / István utca
4768,Rottenbiller utca / István utca
4734,Rózsa utca
1740,Rózsa utca
2440,Rózsa utca
4768,Rózsa utca
4740,Rózsa utca
4760,Rózsa utca
1440,Rózsa utca
4740,Rózsák tere
4734,Rózsák tere
4760,Rózsák tere
4768,Rózsák tere
2130,Rózsakert utca /inta utca
1015,Rózsakert utca /inta utca
1140,Rózsakert utca /inta utca
1012,Rózsakert utca /inta utca
0130,Rózsakert utca /inta utca
1131,Rózsakert utca /inta utca
0131,Rózsakert utca /inta utca
2140,Rózsakert utca /inta utca
1130,Rózsakert utca /inta utca
0880,Rózsakert utca /inta utca
2870,Rózsakert utca /inta utca
0920,Rózsalevél utca
0921,Rózsalevél utca
0450,Rózsalevél utca
2620,Rózsaszál utca
0975,Rózsaszál utca
1970,Rózsaszál utca
1620,Rózsaszál utca
3198,Rudas Gyógyfürdő
3410,Rudas Gyógyfürdő
35618,Rudas Gyógyfürdő
3190,Rudas Gyógyfürdő
3561,Rudas Gyógyfürdő
0070,Rudas Gyógyfürdő
3560,Rudas Gyógyfürdő
1880,Rupphegyi út
0400,Rupphegyi út
1401,Rupphegyi út
1400,Rupphegyi út
0881,Rupphegyi út
0402,Rupphegyi út
0880,Rupphegyi út
2400,Rupphegyi út
1615,Sági utca
0975,Sági utca
2025,Sági utca
1610,Sági utca
3410,"Salgótarjáni utca, temető"
3370,"Salgótarjáni utca, temető"
3010,"Salgótarjáni utca, temető"
3040,"Salgótarjáni utca, temető"
3371,"Salgótarjáni utca, temető"
3014,"Salgótarjáni utca, temető"
1085,Sánc utca
0085,Sánc utca
1120,Sánc utca
1780,Sánc utca
1100,Sánc utca
0270,Sánc utca
0975,Sáránd utca
1970,Sáránd utca
1620,Sáránd utca
2620,Sáránd utca
0960,Sárfű utca
3690,Sárfű utca
2240,Sárfű utca
1961,Sárfű utca
1300,Sárfű utca
2960,Sárfű utca
1960,Sárfű utca
3698,Sárfű utca
2961,Sárfű utca
0670,Sarkantyú utca
0450,Sarkantyú utca
1260,Sárpatak utca
1220,Sárpatak utca
2960,Sárpatak utca
1261,Sárpatak utca
0300,Sárpatak utca
4740,Sárrét park
4741,Sárrét park
1830,Sas utca
2825,Sas utca
1820,Sas utca
1720,Sasadi út
0400,Sasadi út
1401,Sasadi út
2720,Sasadi út
1400,Sasadi út
1500,Sasadi út
0881,Sasadi út
0085,Sasadi út
0405,Sasadi út
0880,Sasadi út
1085,Sasadi út
1730,Sasadi út
1390,Sasadi út
1540,Sasadi út
2400,Sasadi út
1885,Sasadi út
1530,Sasadi út
0402,Sasadi út
0530,Sasadi út
0870,Sasadi út
1880,Sasadi út
1870,Sasadi út
0921,Sashalom
0450,Sashalom
6100,Sashalom
6130,Sashalom
0440,Sashalom
6150,Sashalom
0920,Sashalom
0460,Sasvár utca
2440,Sasvár utca
0920,Sasvár utca
0921,Sasvár utca
0440,Sasvár utca
2770,Sasvár utca
0078,Sasvár utca
1460,Sasvár utca
1410,Savoya Park
3480,Savoya Park
2510,Savoya Park
3170,Savoya Park
2500,Savoya Park
1580,Savoya Park
3410,Savoya Park
2410,Savoya Park
2500,Savoyai Jenő tér
2411,Savoyai Jenő tér
1335,Savoyai Jenő tér
0330,Savoyai Jenő tér
2140,Savoyai Jenő tér
2502,Savoyai Jenő tér
3478,Savoyai Jenő tér
2511,Savoyai Jenő tér
2130,Savoyai Jenő tér
1140,Savoyai Jenő tér
2410,Savoyai Jenő tér
3470,Savoyai Jenő tér
1580,Savoyai Jenő tér
3560,Savoyai Jenő tér
1410,Savoyai Jenő tér
2510,Savoyai Jenő tér
0580,Savoyai Jenő tér
2410,Savoyai Jenő tér (Plébánia utca)
2411,Savoyai Jenő tér (Plébánia utca)
2510,Savoyai Jenő tér (Plébánia utca)
2511,Savoyai Jenő tér (Plébánia utca)
2510,Savoyai Jenő tér (Törley tér)
2511,Savoyai Jenő tér (Törley tér)
1410,Savoyai Jenő tér (Törley tér)
2410,Savoyai Jenő tér (Törley tér)
2502,Savoyai Jenő tér (Törley tér)
2411,Savoyai Jenő tér (Törley tér)
1620,Schell Gyuláné tér
0975,Schell Gyuláné tér
2620,Schell Gyuláné tér
1970,Schell Gyuláné tér
3410,Selmeci utca
3190,Selmeci utca
3198,Selmeci utca
3170,Selmeci utca
2370,Serfőző utca
